"player_mlb_id","playerID_LAHMAN","birthYear","birthMonth","birthDay","birthCountry","weight","height","bats","throws","debut","birthDate"
,"a5594d25f631e535dfddd015b321d03655b51b0f",1992,11,9,"CAN",234,75,"L","R",2018-08-31,1992-11-09
"86cf628e1112a181be4611a389056a599ecd4c63","079d932ebad1dda9e3b714f6a037e66a579e5438",1994,10,24,"USA",203,72,"L","R",2020-07-25,1994-10-24
"feda942d01b10efaf577b67a75490f4a2df7d4a7","98ad49306205ece33233bd868ce02634fb0627a3",1991,10,14,"USA",257,80,"L","L",2018-09-14,1991-10-14
"abc775d79a24c2a1817bfa50f550ebc31750a95c","416bd2ff8289bb0e901c8dec73c9938434dd1387",1986,5,21,"USA",235,77,"B","R",2009-05-29,1986-05-21
"d23fdefc7590ac38754b5bcffeee36c8c3555679","d115b5954360d84df9e67e6ed5923e03481eeaaf",1994,5,30,"USA",222,76,"R","R",2022-09-14,1994-05-30
"f1cd0ba0c4b33d53f11ebe67267225a91980f7a7","c3dc2bce80d1aa40b83108d11090f90fd9de1baf",1983,12,16,"USA",220,78,"R","R",2011-04-03,1983-12-16
"d1b916508e6db495597146d7478c08d5338d2eed","0883fc570c68d0c15e97628e9816e05e31fedddb",1987,12,9,"USA",180,74,"L","L",2011-05-26,1987-12-09
,"c55deae76d590d0a2f7f381d3a98817ee04dd3ca",1989,5,24,"USA",230,74,"R","R",2017-09-15,1989-05-24
"0d1f9704bf611041f42aa3454af0cc19cd8d1360","ea9c44469ea76c7901fbde4db0bb265fc7fe3bf8",1992,1,11,"USA",195,74,"B","R",2018-06-20,1992-01-11
,"bd7f317e6a0d83a71263c438de8e5f20cdfa9995",1992,12,19,"USA",220,75,"R","R",2018-09-02,1992-12-19
"365f6657aadcb1a12e98f1bcd8c39a8772715437","d123ddc23498062a31164f7d2220bf7168cd59ba",1994,9,21,"USA",200,74,"R","R",2019-08-07,1994-09-21
"9bb7691c5af12edd8f71f3045ed9f0c79c2e8142","d8c240667b5345416c9de2305d5aa5c73471e00a",1995,8,20,"USA",235,73,"L","R",2018-07-21,1995-08-20
"a45fbcb3331ccf78609bc7b102f4a9c4166c99cd","df83e18d6fde296ddffe5038a1ec17b3bd020321",1996,8,9,"USA",186,73,"R","R",2021-06-08,1996-08-09
,"b73a00a468221b52d5e1e2629bec7e5d392c3ecd",1991,8,21,"USA",195,73,"L","R",2015-06-12,1991-08-21
,"6f58a18547ba8dfad9a03fa67adf5f2f3de62527",1990,7,15,"USA",237,76,"R","R",2015-09-23,1990-07-15
"689afceb81123da993f8d83570d98530e41c8728","a1f199e5e4c66f6f38c0367bf0523492e07f3bbb",1993,9,8,"USA",215,75,"L","L",2017-06-30,1993-09-08
"19d7576fbfdb2981b4b6215b6f463ab1c433b89e","315aa84da2a4d20a0b65bcb283c578d2b2ab4be9",1991,7,21,"USA",185,71,"B","R",2017-09-06,1991-07-21
"41afbb8823e64401a71aaf7b194f53a9a9b0dee8","b3c38ebec18edb3494043d71ddb47d69369aab30",1992,4,25,"USA",232,75,"R","R",2016-09-07,1992-04-25
"f561f454e2de8bf20bf8d2b366864ba44c05f769","fa80beb9cc96dca02b1f21394ba4beeced0c6f8c",1986,11,3,"Saudi Arabia",227,72,"R","R",2013-04-11,1986-11-03
"30ce3605b67791244bdf897dc509b17333262919","17bc250a322666b1c066fec6a295e6331feb431d",1983,4,8,"USA",230,72,"R","R",2008-04-28,1983-04-08
"c00e08f69e44f658e28f00e67502f80be1afebe6","6d64fcc32b794371441ef0e5bd26cd7dd9b24b8d",1997,12,20,"USA",250,73,"R","R",2018-08-20,1997-12-20
"776addf45775078d8c8694a7bd333845153f5529","ae1fb6ddd35804304f694e3d49573ba470c3bd58",1996,7,4,"USA",200,74,"R","R",2021-04-07,1996-07-04
,"753a0ab37775717318f0de0abba90fee70799ba8",1990,7,29,"USA",219,72,"R","R",2021-07-10,1990-07-29
"53216214e594f707b528a229d41523492f301ebf","3c41d6e7b805aa20a0038c0f4ddf6dc4966889af",1987,8,18,"USA",205,74,"L","L",2012-08-20,1987-08-18
,"02445d471473d1bacb6f1e0cdc0803e3b73fb6b7",1996,8,15,"USA",198,74,"R","R",2022-06-29,1996-08-15
"a080e0fb6a8d34e09f1871e0c2440f2440620251","da8b3ef37db0ae8490aa8c4ab418d3ee45d033ec",1994,8,24,"USA",221,75,"R","R",2022-04-09,1994-08-24
"73d6e67242e2a4cbd4866578efc07491326fa32b","ea2d2ea0062ed664f723b521f640988dff5bc3e4",1989,9,25,"USA",185,74,"R","R",2015-05-20,1989-09-25
,"084423bf28f233185045c4143fb8cf8fa5149059",1988,11,1,"USA",215,74,"L","R",2016-08-26,1988-11-01
"f191a50c001c115aab10e7990f715eb2dda9ea8b","04b9392c5eb378acbf9cc98206ac74e3a7a72d94",1998,6,28,"USA",202,76,"R","R",2022-05-28,1998-06-28
"3878f9fde721057d67ea77e33b2ddf1048c63a37","3553159f8b7b63bf4a6cdb9528d1307fa490815d",1996,10,11,"USA",210,77,"R","R",2022-04-12,1996-10-11
"788eb597e5c48dad59fd11c2e3bea241c2d2f768","711fd8c8daab67b1652e07a3f55cbd17c746e65d",1994,4,15,"USA",237,79,"R","R",2018-08-07,1994-04-15
"1ebae1b84a40ad0df0cee1c8d59b9b8fe31dac37","bbf1f2c92c70c35203130272fb63e103b633fe55",1993,8,17,"USA",215,75,"L","L",2017-04-14,1993-08-17
,"7169f9d79ab93f52a11bbfbdfdfedd7437dbbd24",1990,2,2,"USA",205,75,"R","R",2015-09-21,1990-02-02
"046aa119cf276cb291309b36e32ae78957fe3818","6ef0e2230466f69dff2fc01731f156d8a82fd002",1991,8,27,"USA",220,74,"R","R",2018-08-12,1991-08-27
,"aac8c6305cc00fe3f4b25d7d9e2486bbba33ab46",1992,9,12,"USA",215,75,"R","R",2015-06-19,1992-09-12
"3791ba74aa33cea6ebb3f70277d0c6089188d87b","e3ccbd5fe62a0842af7a241e155412e0b3a06376",2000,6,14,"USA",200,73,"R","R",2022-04-07,2000-06-14
"56ddac08236b6ab90f63bc9abac2d7c527d4fae0","aae94f0c659665351ab7fd65dbadc4cc64d134af",1991,5,29,"USA",216,74,"R","R",2016-04-19,1991-05-29
,"bc4399ee909456fc038bf81fa8bcb05be9b1cc96",1988,12,21,"USA",235,76,"R","R",2015-04-09,1988-12-21
,"caef5995f11c0fe13f213234506782b457c77176",1992,6,9,"USA",195,70,"L","R",2016-04-05,1992-06-09
"83b0284261e2bda954f2c6b2dc67c2a5e4f3c127","cd5f33b0fd2b0a5e04d21115617851669874eb36",1996,5,19,"USA",181,73,"R","R",2021-06-22,1996-05-19
,"f549de227dac01970ae984458ba7664d84d2ba1b",1995,4,17,"USA",189,69,"L","R",2019-09-05,1995-04-17
"17d8413358cc5a88ae5adc6dd71f352d2d5b0f3b","8d258c23f908c8271650150d37148c1f7c3fd3f5",1990,10,10,"USA",185,67,"L","R",2013-08-16,1990-10-10
"3357488d4771f0c815e0d61df19e152f9e389a03","9d03c2e3c18286a48bcd17fbb9a7bc63b7aebe3d",1991,1,12,"USA",215,76,"R","L",2013-05-30,1991-01-12
"249711bb486d30cd5374c11002764054524f68de","1b6b0c3c7ec40b7b0eda7e13746361e54bb03072",1985,8,8,"USA",233,77,"R","R",2010-05-12,1985-08-08
"c3c959721c769aebc8c295ef57242f77d7924eb8","c79408ce894a90c4e0b88ad4c200f942f0be44ad",1996,10,28,"USA",215,76,"R","R",2020-08-15,1996-10-28
,"ba14ea13bb465978016d121431c9b50b8de41e2b",1993,8,12,"USA",175,73,"R","R",2017-05-30,1993-08-12
"f72371c7a1b298e08a1e358b36e484298544e4c5","6d8fd43ec171949c04d4065698663d49bc7fa73c",1993,2,10,"USA",243,76,"L","R",2017-08-04,1993-02-10
"30a5c4c806d84a9c2cae48ba4750c9ab81a676d0","b1ff9ff302f381cfd9b97e88a562245aed35e4f7",2000,9,27,"USA",210,75,"R","R",2022-10-02,2000-09-27
,"221d0dc92dba2f4892a1c451e6c1d2b99bce3a57",1998,12,29,"USA",190,75,"R","R",2022-04-27,1998-12-29
"95619bbad72e15a270e761c65e4e4e7dd33be45c","e2a2b6712d5dcb8430f2cb0c6f46c997e27eccb5",1987,2,6,"USA",175,71,"R","L",2010-07-01,1987-02-06
"752aebb6731c9f8ee1a81949281f1ed24f78c99a","ba119d41ca49569ee58b7bfb3576bd75bdc74d1c",1988,8,13,"USA",235,77,"R","R",2013-07-10,1988-08-13
"74525264c1bed14acac42a2af0a03ef4674a3bab","0d052b02b7c92c2b7214bacd6b9c0a8a4e71b057",1987,9,25,"USA",240,74,"R","R",2010-07-24,1987-09-25
,"b374b07d285f31ea3f9f162414eb74801f4f856f",1991,10,6,"USA",215,74,"R","R",2019-04-03,1991-10-06
"4e7e7902acf884b76afee6fe8768c459e6f5f19f","6b698ad3ccfcdffa1f68d3b1d14f1ba15eebea70",1982,12,20,"USA",205,72,"R","R",2004-07-21,1982-12-20
,"d0dc3db76f025227c81956b085b125763a880b38",1991,4,3,"USA",205,74,"R","R",2016-05-24,1991-04-03
"50c753a7d9d97cb204dfa0377065ef4afd9cb0d0","2495d3e59b939e3d2df2baf097e2b9be61729e95",1995,10,2,"USA",215,76,"R","R",2018-09-04,1995-10-02
,"216b3304635c07efa3541b67e4eaa03cf892ca45",1990,1,3,"USA",240,78,"R","R",2015-05-17,1990-01-03
"f4322573b54a159fb156c94d8d61fb04e0d7926c","c0ad2dd8920c03ffc2fdc710e8a8e8439f3c1bef",1984,8,30,"USA",215,74,"R","R",2013-04-23,1984-08-30
"26b016cf8e8536053cd109aa8e1502db6d46478f","d266ff0c90491a6e99f19020dae35104d5730ed9",1990,12,10,"USA",190,72,"R","R",2018-06-05,1990-12-10
"1be403d02e3fcf47e9abe57223a89f900c5eea3d","357870e80e0fa4622eb3b85a49b73684a43e1663",1992,3,21,"USA",225,75,"R","R",2017-06-11,1992-03-21
,"76cdbf4c5502f9eb12b5cdf4dd79c02f2340cdb9",1998,5,1,"Venezuela",215,73,"R","R",2020-08-31,1998-05-01
,"2d0210e0b40c4530b3fd753b9fd09432ccd30a1a",1987,7,11,"Japan",225,74,"R","R",2020-07-26,1987-07-11
"68724fd1e0154ad957dcb97fdab47ec50785d058","b9250a628174f3477bf7c7724fd3b9c13c8567fb",1996,5,11,"USA",201,71,"R","R",2019-06-12,1996-05-11
,"ff198884dd0cb3f3be55d3ce73f72f00930a4717",1988,3,1,"South Korea",200,72,"L","L",2021-04-26,1988-03-01
"aa8fc6498e64d483653ea6a5b72020a48f46863b","0f185c56d58079cf06960723cae16e2d33ea1e07",1991,12,31,"USA",205,77,"R","L",2018-03-31,1991-12-31
,"351cb6f39b5d6e0eec21edd9d5c9f3218cfe6ba7",1990,8,18,"USA",170,72,"R","R",2019-08-21,1990-08-18
"1840dc0b0ec72496c4a26e81eb131e1d117a3b3e","6df0382dff015085f0035fd5e167969b5634512f",1990,8,23,"USA",178,70,"L","L",2019-05-25,1990-08-23
"07d42c9874819367bc84d03f3e101e85ab6dcb86","53b1e3f9f4d61c02d765f8263b36dc401816db3d",1987,3,25,"USA",205,70,"L","R",2014-06-07,1987-03-25
"ae090ac7b421da3981f417983bf7cc75136411eb","90f3e0d0b1897d587d1d01d6cac15da3630d4949",1991,12,5,"USA",195,75,"L","R",2013-07-23,1991-12-05
"f8531db48ef485c8976f712a83ed5a2a426d2b96","8325e1f92f35e0b59b1f3acb52d164d85589f49b",1998,2,19,"Venezuela",200,73,"R","R",2022-05-04,1998-02-19
"ef606076e4487427e394a9fb884b6655211630da","afdf9c13fab25c4f4ebaf47e475dc2f424b6b78c",1993,5,26,"D.R.",205,74,"R","R",2016-08-13,1993-05-26
"913da07ac6083c646f98219a1b1cca83f3860112","39e25715b64aa41164bdcfcdfbd45c0e8be6f5a2",1998,5,28,"D.R.",220,74,"R","R",2019-06-16,1998-05-28
"679076e79096f4a99aeadf192dbae5ab9ef4c1b1","e8a6137b9497827f144db5bc6fb6ca019999eb1e",1991,9,24,"D.R.",210,79,"R","R",2016-06-14,1991-09-24
"b44b24f15557ba72ed6c35df9e14f6b79a63f12b","d1e2ae443907d6094639d8fa08c3091936f42cba",1993,9,9,"USA",220,75,"L","L",2019-06-27,1993-09-09
,"95b2cd8339da18648f8b2d9502c18a0dd14c689b",1994,5,10,"USA",196,72,"R","R",2020-08-01,1994-05-10
"50c52561865d9d8fed7aecd01cf58f08bb6d45d8","5131c6fe18bda46e363ad5a649b6cf79635a2339",1979,5,25,"USA",255,82,"R","R",2004-08-24,1979-05-25
"00499666aa5404bbf3a67acec70cac71dd933eb0","40aa0b5e84c3e840f6643db16617f8c07cb775b4",1983,9,5,"USA",200,74,"R","R",2006-08-18,1983-09-05
"dbec40c73b2ab9555d7c2166920b92ffc21baa5a","39f699ca7621ab29659c899048bcf72581ac49d5",1994,5,27,"USA",200,75,"L","L",2022-05-09,1994-05-27
"e8524d945fc8558fba669908727156a0946bcc06","5bd0217007f07efc51a74df355ff1a331e5b49ed",1985,5,25,"USA",195,70,"B","R",2009-08-25,1985-05-25
"9c74a38201f1e385bc65b58efdb550f413a1f9b1","365d2b10aa23f341fdcc028edf7179f22bbc393a",1995,7,9,"CAN",185,74,"L","R",2022-09-16,1995-07-09
"c86671eb0a77fb51e236912e11e12e80451bb5ad","7a664b1b1bf13ef3bedea236d1e793aae3ee7ff2",1996,12,21,"D.R.",259,75,"R","R",2022-06-12,1996-12-21
"24793a353159b4e18d00b0cbab244e58df73a22c","cf67970ddea9270a917940e4119e4cf4a738903c",1993,2,5,"USA",215,72,"R","R",2017-06-22,1993-02-05
"6297c4c6504cff9af43370722666b4ab5fd3f944","ecc2697b538dc26f00a485811fcdf9d9f8c5c17c",1983,1,27,"USA",240,72,"L","L",2007-05-25,1983-01-27
"3a52b1363ee2b42d150bd6d5841b0d1667f38858","a1cfa3d6ea65618c3b5a5336e436c864a41a932e",1993,4,15,"USA",195,75,"L","L",2018-08-17,1993-04-15
"33cb9dad28fb00c8167227482cf11a9cb74e23ef","88059e24665a222c9012dbedce3f392c128ff0a5",1992,3,26,"CAN",231,75,"R","L",2016-08-19,1992-03-26
"e4ba6c019866c79d03d1e1be7e49acc9453ccf99","5d234771b3d3ef4f3574a111b64a5d87bd71e96b",1993,8,28,"USA",205,71,"R","R",2019-05-25,1993-08-28
"6349b9a0890e67faa08934aa4a5e516352453722","0a17d3a8344b5be80b51397ba4ad4c3e62bf699d",1999,9,27,"Venezuela",220,72,"L","L",2021-09-30,1999-09-27
"72367c141c8be76da87c7cdbdde517292652e268","4393b1e4e08bfd3b2e6efb929f02bbdcfcdfe19d",1995,8,1,"USA",245,79,"R","R",2019-09-03,1995-08-01
"eb60f857f1f5fc886c144f4d994d0aff041f3e0f","71163d8ed3b98fd7d966eecac6255d4177f561ef",1979,10,10,"USA",220,76,"R","R",2008-05-31,1979-10-10
"e247c898793d9345e988a9d169ba63aadf73af7d","a269549fafa15bedec73f3fae3c15c9ce66bb174",1992,11,27,"USA",185,76,"L","R",2017-05-16,1992-11-27
"5425d5ec46ae422add2e04102b6d7c76fa67717e","70dadf6b01cb95e5c9604093080353b982b09d4c",1995,2,9,"USA",215,73,"L","L",2020-09-17,1995-02-09
"7a734023f315e70b918df1a932a61b6584870bee","f7d4b39bc8f42bda1cf1bf007d83c72954ad4aa4",1986,5,23,"USA",225,74,"R","R",2009-04-20,1986-05-23
,"799270d8439db121103f4b0358e8b5d955960631",1991,9,13,"USA",225,75,"R","R",2019-03-31,1991-09-13
"c1021927e0d508182f9fc9975619d675837d76d3","5e7578169cea7f453e24f1307b37b45b042bbd1d",1984,9,28,"USA",215,75,"R","R",2005-09-01,1984-09-28
"c2598e558c47daf7a2dfb2f131db12d2bc1d504c","da8c6c5c5d1b23d7f7b0f5e526905770e8b14680",1981,5,26,"USA",210,75,"B","R",2006-08-01,1981-05-26
"b2e83691a8e240b99ae212eea4f3481119f0f697","1ce4be88020eb78668f9c1ff783bf765a75fddb5",1995,6,16,"USA",175,71,"R","R",2020-07-24,1995-06-16
"036bb24338d2cb9318ab0cc768eeee1d32515369","02669739642d4674ca70b781f1873275ec990f1e",1991,3,25,"USA",235,74,"R","R",2013-06-12,1991-03-25
,"e50e44c42d8bf19993392bb629dcaae2cb19fbe0",1990,8,7,"USA",190,75,"R","R",2015-09-04,1990-08-07
"4aeb996405613d45c184bc323f0fa562b0df0027","19a219f90f80e3b77bb2fa92d2cdc8b571c988d4",1997,6,4,"USA",200,77,"B","R",2003-07-07,1997-06-04
"ba3b4d054745187f4783166f76a451c18714cf96","e2f8b76efb2828dfe712bc39473a9f878c405579",1998,9,17,"Cuba",220,71,"L","L",2023-03-30,1998-09-17
"a09a8f90196e47a60ee185a500eda371f8549b2e","cfe6a039bd84948a063f61bfc192953a6ad537b0",1999,11,1,"USA",206,76,"B","R",2023-03-30,1999-11-01
"a9e0f366a5368bbf1833182a1b7648e48f0e66eb","e209f1e773275dbf4599524f1c3530f550d6c868",1994,7,12,"USA",180,71,"L","R",2023-03-30,1994-07-12
"61aba2e07f09ebd0e728f4c24c33e512d1ff1452","fa90998cd781b28f06d02a869e240dcb0274692e",1996,3,30,"USA",217,75,"L","L",2023-03-30,1996-03-30
"612acb850adeba8fa12e2e4dbedfba6ad99fb19f","05a8aac696860aa079d6c38ab8dfa3b9bcc2fb48",1998,1,7,"USA",225,76,"L","R",2023-03-30,1998-01-07
"eb905b0c211f7c81ee95abbdfecd19943ed497a9","67d15fd385064523dc0f2002efd5ee63c42c8d77",1999,11,21,"USA",176,72,"L","R",2023-03-30,1999-11-21
"9eadaf7f8a6e39b37bd6796549df790e7f612229","78f8e747c42991f81f5cb2e0fc7d9d54bd5eae37",1999,10,13,"D.R.",210,76,"R","R",2023-03-30,1999-10-13
"dea574fc9c495459f425c25b4589b7c3f9853b8f","7887ffb33eeb5bcfda86c4055899e28268d4fd8b",1996,11,6,"USA",213,73,"L","R",2023-03-30,1996-11-06
"09bcad48d0185d5c1cd04957300dc4f876111017","0edcc8a9b5dfc7ce3835c35ce7360df7dc735eaa",2001,4,28,"USA",180,69,"R","R",2023-03-30,2001-04-28
"19a9cdf36a658385d6e860ca2237745d7b20e25e","16d0a56a7181da6d9f843aea9a46b8efddabc68c",2002,5,22,"USA",220,77,"R","R",2023-03-30,2002-05-22
"6687f3c21a171b932039f51cb14f1a7306a4b6a3","0b3ec70bfc2713a18149977cdb32ebfd1285f10c",1999,5,8,"USA",180,70,"L","R",2023-03-30,1999-05-08
"582621ee977358425c653bf118ddddd18b77242f","6301535f2802e144b08c271a21f45a55d02d1c11",1993,7,15,"Japan",176,68,"L","R",2023-03-30,1993-07-15
"725357e7f2e42cfc4f08591df5caa9bcf5ff6280","91887ccbde70613df22cb301fe9eb5eeb66ee64d",1996,2,27,"USA",185,73,"R","R",2023-03-31,1996-02-27
"4bdcef90285a73fbbd653e3571838cbaf1926aaf","d2b661eb4c6bfc827f4d9c677527598196481a31",1994,4,12,"Japan",180,78,"R","R",2023-04-01,1994-04-12
"07e7637d5219c7a770dd4f23767f72309605ebcc","1addb350f80f5c9b602ef60966c50654852e8b1f",1993,6,23,"USA",212,75,"R","R",2023-04-01,1993-06-23
"c7cf6ba58c6e1a6c0594c39eaad6608c41f02cf2","509af57baa182ea6d8eca53ae0061aacbbd8dc2f",1997,12,31,"D.R.",205,70,"L","L",2023-04-01,1997-12-31
"da2331420ceeaeed96ab885543ca5a4c6cb97958","8eb8d30c307632d2a58b968be1815e781c03c374",1997,11,28,"USA",200,74,"R","R",2023-04-01,1997-11-28
"735b8c55f9216d55cdbeb35b0a0bf3102ac62583","0972460ddeee80098ac74239c3da1e1047288797",1997,1,16,"USA",204,75,"R","R",2023-04-01,1997-01-16
"5380254a90e93dae0e3671bab6fbc60933b14b7a","06c248028db88d59c2548efb0bab752b34f77221",1999,2,11,"USA",220,76,"R","R",2023-04-01,1999-02-11
"c6b23c492113559403b5c72b57560361548a9714","e8a3ec00760459876538069cae68e5d95868aa5d",1998,2,17,"D.R.",210,74,"R","R",2023-04-02,1998-02-17
"1eaf53ecde913f50c781de846d6777a1880f74d0","d5a8adaf913508324178a431a8b8198deadaf0a7",1996,10,8,"USA",230,78,"L","L",2023-04-02,1996-10-08
"c3a4ec04fc9ce6e0aad6137bbba6ae7553d5669e","f9483145edfc955c26b13b5168d7d54504558dfc",1996,3,15,"Mexico",185,69,"L","R",2023-04-02,1996-03-15
"3bd724585dcf970b69bcd69403b8d1298f88a419","022d797dea9561b4580369fe42de279fd7afab3d",1993,1,30,"Japan",202,73,"L","R",2023-04-02,1993-01-30
"116aec26be3439b07bbd475b06f5aaee96216044","c5a7b5e07bf2474bc2d543af6f27a905daf877bd",1998,8,3,"USA",210,75,"L","L",2023-04-02,1998-08-03
"2ecf8aae84fb79978e4390f618bb5ce3f1d2217c","75fb8d74455b14607a74f38afea1855fa884e1ba",1996,9,17,"USA",200,73,"R","R",2023-04-03,1996-09-17
"c9007aba212803d8f44632c56860eb3a28511f52","0f709cf0833f5eceef3e37183ba12bf8205b4bb0",1998,6,6,"USA",210,74,"L","L",2023-04-04,1998-06-06
"f155ce65b367666db95f0c9b1c27ebe0605bf6c4","8b47bc31ace4651a13263d50f3e201cd2ca09b41",1999,11,16,"USA",230,77,"L","R",2023-04-05,1999-11-16
"7341bc2aa0d98cca2767d29ceda17e496ac483ae","5a472e21578ddf98e1643df55684d63b7510dd71",1994,4,6,"USA",230,76,"R","R",2023-04-07,1994-04-06
"29810bcab00680f3a8c63ecf203f5e38f3b20b24","faebfbd8e2ba784b38412e127dcf0e27e6394595",1998,8,24,"USA",225,78,"R","R",2023-04-10,1998-08-24
"d1de7015841f948d5318b888caecd3ba23948461","e7efbcc5af381629f4fdca81820cb16e4a23529a",1997,8,10,"USA",240,76,"R","R",2023-04-12,1997-08-10
"35240b17b7471a740d303cfb02577babccffc8e7","c5de133deb895d8eed35eeb0e0e40ab3bdb81263",2001,3,20,"USA",190,74,"R","R",2023-04-12,2001-03-20
"7e2ea9a1e09ecedbb82fa041fa50fa6f9b1f2e88","b209ca94a075a76fdf837624bb8a32658de34675",1999,4,30,"CAN",195,72,"L","R",2023-04-12,1999-04-30
,"2bb165c1c170c09631e3f27c2bedaae23f58eaab",1994,11,1,"USA",180,72,"R","R",2023-04-13,1994-11-01
"f675b57f29ae4fbd1bb925856f608dc46c4ffca7","e5846b8b4dfcf48cc941c5ceee69059d99751598",1996,12,26,"USA",230,75,"R","L",2023-04-14,1996-12-26
"433033275abc78034d1bef3dd7b4e42a05962ee4","79273cfecae0797dd08e6a86c81dc57a2c0ac64c",1996,8,30,"Panama",185,69,"R","R",2023-04-15,1996-08-30
"9c826a976313aa9c8545b056d08ddf8d8c8304b1","f3b424dc5baf7128c5f31654e9332a7c825f75ea",1997,6,19,"USA",195,74,"R","R",2023-04-15,1997-06-19
"a6f7d8d0bc6a651cf224abaed2235f269a69af99","1545e6969e7de70d546b9df805d622f48954e3ac",2001,1,31,"USA",185,72,"R","R",2023-04-15,2001-01-31
"d302140d59a9420fd399c51d19d2a8e9de5e0aa8","b53c11cfbdb5c55a49f659836b5223f8260752be",1999,3,24,"D.R.",210,74,"R","R",2023-04-16,1999-03-24
"e756d6c279be556e10303dee655b3b6381df161b","852a2bb2833ec924f33dffee263c9352dbb773d9",1994,2,22,"USA",195,73,"L","R",2023-04-18,1994-02-22
"12dd288e43abf7690d8993f47d2bed8a024c8fef","1d21fc4f05e6ce1d7749206541e90ae96094bca4",1997,12,17,"USA",235,78,"L","L",2023-04-19,1997-12-17
"cb8431b527d113c771bb114629f75afcd3d075c0","aaed45dde7f5f4afb505ce75a2d0861fe307c713",1998,8,24,"USA",220,77,"R","R",2023-04-19,1998-08-24
"59e1bd0a1e1f7b7c1ef501721434b82efdcbfcfe","93ca3160fce55e46ec8fede7b12f45de5924bf4b",1996,9,10,"USA",197,71,"B","R",2023-04-19,1996-09-10
"1db719c6cf6f50816b8b37c8f1a43ed5d7fcd397","db4ef49b17a05a25aa62a6223ddcc072b4ba511b",1997,12,4,"USA",195,73,"R","R",2023-04-19,1997-12-04
"9b9fad3a6cc34d2070b2847bfb99a4de6cd99851","ad54958707ad3a839aed24772cd26264200d7571",1998,12,28,"D.R.",191,68,"L","R",2023-04-19,1998-12-28
"de9b8ea5dea7ece62ee2ccf8e7b7a43cef8498a0","cf758537a9dce179bd96a426fbf9592aa14d25a5",1996,6,24,"USA",165,76,"R","R",2023-04-20,1996-06-24
"39557a0c1efb5d8ed93d8055a6acd74c822ffc4e","39f66c7a7c473601f8a2715341e30c41770e9831",1998,9,5,"USA",190,72,"R","L",2023-04-23,1998-09-05
"dd560af41b5afd600e2d3bf5586656b0f358c384","8ab5725b96fefb1bee1aaa1639a43aa608af4381",1998,5,14,"USA",200,74,"R","R",2023-04-24,1998-05-14
"0b8026eede08f8cfede660d778e8bb153749973d","192602d82c1eb68c2aef027ec9e58bea1e1ea0ac",1997,11,9,"USA",210,73,"L","R",2023-04-25,1997-11-09
"14d00d163975511bef53cfad9a0e9396965618fb","b44213fa9b041dbb19664ec568fcd92dd4ba6164",1999,3,5,"USA",205,74,"R","R",2023-04-26,1999-03-05
"754394da3ef8364f3fd28f33a46f5c9b3dfa9e74","e0ca38ce0f835de9c92f28cd394bcff2811bef6e",1989,5,16,"USA",192,72,"R","R",2023-04-26,1989-05-16
"90f44637ec9f3cc6c1e0b5459faa809fc9bdafc2","861ec99d1cb8b61d5a2346f965b4882b41a9fc3f",1999,5,3,"D.R.",175,73,"R","R",2023-04-26,1999-05-03
"a262ec79e3b889c625f9afb5b5d29bd2cb43b737","47379ef08f5bea32dc5d8fd9f89c952a8955452b",1998,7,14,"USA",190,69,"R","R",2023-04-27,1998-07-14
"900b53b39ef087527d021088c8fa3e05025275ab","c28b3043c26fae8b7a78d7ddde5c508ee0c80eef",1998,6,19,"USA",230,75,"R","R",2023-04-29,1998-06-19
"ee5927049edebefed034b5678fbb60678d8ad93c","62b53be95031952f3fd537e7598f8c4f6c5bb0b0",1996,6,14,"USA",190,74,"L","L",2023-04-29,1996-06-14
"9f3083a9163c554b4819ad6a16aa66c05dcd23e3","939b70c0187eae4e1efcad92657ef35fd3a0e7a8",1997,9,2,"USA",185,66,"L","L",2023-04-30,1997-09-02
"13a359b8104dd860f6ef78ad52a2bf0a1fedf75c","c09069ffb1fd50fa5aae1b1dfdd4804ced77d5fb",1995,11,20,"USA",215,72,"R","R",2023-05-01,1995-11-20
"016b7124144bdb5822af25b395629a805e22ec91","daaae4b7d337acc00e5271934842627169b53ed2",1999,8,9,"USA",175,70,"B","R",2023-05-02,1999-08-09
"10b63e5c9a5dcc616d43ed60a0888eb869f5daad","4318a5f25264512ab01e842610adea737cf4a3c7",1998,8,23,"USA",180,74,"R","R",2023-05-02,1998-08-23
"6adf369a930de51832dbe9a12721fbc748162d3a","cf4c0a99f3365d0f4c063b5596bd0b12993d24a6",1998,10,10,"Colombia",230,77,"R","R",2023-05-02,1998-10-10
"12247d6cbcc4925adc0c67a04fff4b9991171894","0c5dbd4d4c93e9cb4b8c95410a3e7d2757ecd299",1997,2,18,"USA",227,78,"R","R",2023-05-03,1997-02-18
,"4e920c6595c0e6beebe22324a3a0744338160c2e",1995,2,27,"USA",205,72,"L","L",2023-05-03,1995-02-27
"bcf797f96bb77f5e3735d453c1519a251a37c1a0","a9439851a793e2b8d6bc35dc40d5c5f20019fe1c",1998,10,15,"USA",220,76,"R","R",2023-05-03,1998-10-15
"200752ade9aeafc8196081e0cd27228be4df21fc","cd12797a5288b5c18cc612aeb9ea947553115bf5",1998,10,15,"USA",175,73,"R","R",2023-05-03,1998-10-15
